time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
12157	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12158	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12159	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12160	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12161	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12162	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12163	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12164	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12165	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12166	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12167	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12168	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12169	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12170	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12171	0.00017	2e-05	3e-05	0.00012	-0.00014	0.00115	0.00021	0.00079	3
12172	-0.0001	0.00028	2e-05	-5e-05	0.00026	-0.00032	6e-05	-0.00018	3
12173	-0.00027	0.00063	-2e-05	3e-05	-0.00059	-0.00048	0.00018	0.00049	3
12174	-0.00027	0.00063	-2e-05	3e-05	-0.00059	-0.00048	0.00018	0.00049	3
12175	-0.00027	0.00063	-2e-05	3e-05	-0.00059	-0.00048	0.00018	0.00049	3
12176	-0.00027	0.00063	-2e-05	3e-05	-0.00059	-0.00048	0.00018	0.00049	3
12177	-0.00027	0.00063	-2e-05	3e-05	-0.00059	-0.00048	0.00018	0.00049	3
12178	-0.00027	0.00063	-2e-05	3e-05	-0.00059	-0.00048	0.00018	0.00049	3
12179	-0.00027	0.00063	-2e-05	3e-05	-0.00059	-0.00048	0.00018	0.00049	3
12180	-0.00027	0.00063	-2e-05	3e-05	-0.00059	-0.00048	0.00018	0.00049	3
12181	-0.00027	0.00063	-2e-05	3e-05	-0.00059	-0.00048	0.00018	0.00049	3
12182	-0.00027	0.00063	-2e-05	3e-05	-0.00059	-0.00048	0.00018	0.00049	3
12183	-0.00027	0.00063	-2e-05	3e-05	-0.00059	-0.00048	0.00018	0.00049	3
12184	-0.00027	0.00063	-2e-05	3e-05	-0.00059	-0.00048	0.00018	0.00049	3
12185	-0.00027	0.00063	-2e-05	3e-05	-0.00059	-0.00048	0.00018	0.00049	3
12186	4e-05	-0.00072	-0.00015	0	-2e-05	-0.0001	2e-05	7e-05	3
12188	4e-05	-0.00072	-0.00015	0	-2e-05	-0.0001	2e-05	7e-05	3
12189	4e-05	-0.00072	-0.00015	0	-2e-05	-0.0001	2e-05	7e-05	3
12190	4e-05	-0.00072	-0.00015	0	-2e-05	-0.0001	2e-05	7e-05	3
12191	4e-05	-0.00072	-0.00015	0	-2e-05	-0.0001	2e-05	7e-05	3
12192	4e-05	-0.00072	-0.00015	0	-2e-05	-0.0001	2e-05	7e-05	3
12193	4e-05	-0.00072	-0.00015	0	-2e-05	-0.0001	2e-05	7e-05	3
12194	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12195	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12196	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12197	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12198	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12199	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12200	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12201	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12202	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12203	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12204	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12205	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12206	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12207	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12208	-8e-05	-0.0001	0	-7e-05	0.00051	0.00049	0.00027	0.00081	3
12209	0.00074	0.00042	6e-05	-1e-05	0.00018	8e-05	-0.00022	-0.00077	3
12210	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12211	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12212	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12213	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12214	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12215	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12216	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12217	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12218	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12219	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12220	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12221	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12222	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12223	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12224	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12225	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12226	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12227	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12228	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12229	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12230	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12231	0.00037	-0.00046	-0.0001	-9e-05	0.00033	-6e-05	-2e-05	-0.00049	3
12232	-0.00042	-0.00114	-5e-05	2e-05	0.00013	-0.00022	7e-05	0.00012	3
12233	-0.00042	-0.00114	-5e-05	2e-05	0.00013	-0.00022	7e-05	0.00012	3
12234	-0.00042	-0.00114	-5e-05	2e-05	0.00013	-0.00022	7e-05	0.00012	3
12235	-0.00042	-0.00114	-5e-05	2e-05	0.00013	-0.00022	7e-05	0.00012	3
12236	-0.00042	-0.00114	-5e-05	2e-05	0.00013	-0.00022	7e-05	0.00012	3
12238	-0.00042	-0.00114	-5e-05	2e-05	0.00013	-0.00022	7e-05	0.00012	3
12239	-0.00042	-0.00114	-5e-05	2e-05	0.00013	-0.00022	7e-05	0.00012	3
12240	-0.00042	-0.00114	-5e-05	2e-05	0.00013	-0.00022	7e-05	0.00012	3
12241	-0.00042	-0.00114	-5e-05	2e-05	0.00013	-0.00022	7e-05	0.00012	3
12242	-0.00042	-0.00114	-5e-05	2e-05	0.00013	-0.00022	7e-05	0.00012	3
12243	-0.00042	-0.00114	-5e-05	2e-05	0.00013	-0.00022	7e-05	0.00012	3
12244	-0.00042	-0.00114	-5e-05	2e-05	0.00013	-0.00022	7e-05	0.00012	3
12245	-0.00042	-0.00114	-5e-05	2e-05	0.00013	-0.00022	7e-05	0.00012	3
12246	5e-05	0.00043	5e-05	-2e-05	-0.00021	-0.00017	0.00014	0.00015	3
12247	5e-05	0.00043	5e-05	-2e-05	-0.00021	-0.00017	0.00014	0.00015	3
12248	5e-05	0.00043	5e-05	-2e-05	-0.00021	-0.00017	0.00014	0.00015	3
12249	5e-05	0.00043	5e-05	-2e-05	-0.00021	-0.00017	0.00014	0.00015	3
12250	5e-05	0.00043	5e-05	-2e-05	-0.00021	-0.00017	0.00014	0.00015	3
12251	5e-05	0.00043	5e-05	-2e-05	-0.00021	-0.00017	0.00014	0.00015	3
12252	5e-05	0.00043	5e-05	-2e-05	-0.00021	-0.00017	0.00014	0.00015	3
12253	5e-05	0.00043	5e-05	-2e-05	-0.00021	-0.00017	0.00014	0.00015	3
12254	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12255	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12256	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12257	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12258	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12259	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12260	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12261	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12262	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12263	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12264	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12265	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12266	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12267	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12268	2e-05	0.00047	0.00015	0	-5e-05	-0.0007	-5e-05	7e-05	3
12269	5e-05	0.00018	3e-05	-3e-05	-0.00051	0.00013	-8e-05	-0.00103	3
12270	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12271	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12272	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12273	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12274	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12275	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12276	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12277	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12278	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12279	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12280	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12281	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12282	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12283	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12284	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12285	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12286	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12288	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12289	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12290	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12291	0.00032	0.00086	0.00014	0	-0.00044	-0.00073	-0.00037	-0.00038	3
12292	0.00012	0.00014	-4e-05	-9e-05	-0.00037	-0.00041	-0.0001	-0.0004	3
12293	0.00012	0.00014	-4e-05	-9e-05	-0.00037	-0.00041	-0.0001	-0.0004	3
12294	0.00012	0.00014	-4e-05	-9e-05	-0.00037	-0.00041	-0.0001	-0.0004	3
12295	0.00012	0.00014	-4e-05	-9e-05	-0.00037	-0.00041	-0.0001	-0.0004	3
12296	0.00012	0.00014	-4e-05	-9e-05	-0.00037	-0.00041	-0.0001	-0.0004	3
12297	0.00012	0.00014	-4e-05	-9e-05	-0.00037	-0.00041	-0.0001	-0.0004	3
12298	0.00012	0.00014	-4e-05	-9e-05	-0.00037	-0.00041	-0.0001	-0.0004	3
12299	0.00012	0.00014	-4e-05	-9e-05	-0.00037	-0.00041	-0.0001	-0.0004	3
12300	0.00012	0.00014	-4e-05	-9e-05	-0.00037	-0.00041	-0.0001	-0.0004	3
12301	0.00012	0.00014	-4e-05	-9e-05	-0.00037	-0.00041	-0.0001	-0.0004	3
12302	0.00012	0.00014	-4e-05	-9e-05	-0.00037	-0.00041	-0.0001	-0.0004	3
12303	0.00012	0.00014	-4e-05	-9e-05	-0.00037	-0.00041	-0.0001	-0.0004	3
12304	0.00012	0.00014	-4e-05	-9e-05	-0.00037	-0.00041	-0.0001	-0.0004	3
12305	0.00012	0.00014	-4e-05	-9e-05	-0.00037	-0.00041	-0.0001	-0.0004	3
12306	-0.00012	0.00026	-2e-05	9e-05	0.00033	0.00058	0.0001	-8e-05	3
12307	-0.00012	0.00026	-2e-05	9e-05	0.00033	0.00058	0.0001	-8e-05	3
12308	-0.00012	0.00026	-2e-05	9e-05	0.00033	0.00058	0.0001	-8e-05	3
12309	-0.00012	0.00026	-2e-05	9e-05	0.00033	0.00058	0.0001	-8e-05	3
12310	-0.00012	0.00026	-2e-05	9e-05	0.00033	0.00058	0.0001	-8e-05	3
12311	-0.00012	0.00026	-2e-05	9e-05	0.00033	0.00058	0.0001	-8e-05	3
12312	-0.00012	0.00026	-2e-05	9e-05	0.00033	0.00058	0.0001	-8e-05	3
12313	-0.00012	0.00026	-2e-05	9e-05	0.00033	0.00058	0.0001	-8e-05	3
12314	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12315	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12316	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12317	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12318	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12319	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12320	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12321	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12322	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12323	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12324	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12325	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12326	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12327	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12328	-7e-05	0.00029	-8e-05	-2e-05	-0.00034	9e-05	0.00011	-0.00014	3
12329	0.00031	-7e-05	0	-7e-05	-0.00067	0.00019	0.00018	-0.00065	3
12330	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12331	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12332	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12333	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12334	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12335	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12336	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12338	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12339	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12340	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12341	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12342	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12343	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12344	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12345	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12346	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12347	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12348	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12349	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12350	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12351	-1e-05	6e-05	-1e-05	-1e-05	0.00059	0.0003	0.00032	0.00088	3
12352	0.00025	-0.00021	-5e-05	-7e-05	-0.00028	-0.00028	-9e-05	-7e-05	3
12353	0.00025	-0.00021	-5e-05	-7e-05	-0.00028	-0.00028	-9e-05	-7e-05	3
12354	0.00025	-0.00021	-5e-05	-7e-05	-0.00028	-0.00028	-9e-05	-7e-05	3
12355	0.00025	-0.00021	-5e-05	-7e-05	-0.00028	-0.00028	-9e-05	-7e-05	3
12356	0.00025	-0.00021	-5e-05	-7e-05	-0.00028	-0.00028	-9e-05	-7e-05	3
12357	0.00025	-0.00021	-5e-05	-7e-05	-0.00028	-0.00028	-9e-05	-7e-05	3
12358	0.00025	-0.00021	-5e-05	-7e-05	-0.00028	-0.00028	-9e-05	-7e-05	3
12359	0.00025	-0.00021	-5e-05	-7e-05	-0.00028	-0.00028	-9e-05	-7e-05	3
12360	0.00025	-0.00021	-5e-05	-7e-05	-0.00028	-0.00028	-9e-05	-7e-05	3
12361	0.00025	-0.00021	-5e-05	-7e-05	-0.00028	-0.00028	-9e-05	-7e-05	3
12362	0.00025	-0.00021	-5e-05	-7e-05	-0.00028	-0.00028	-9e-05	-7e-05	3
12363	0.00025	-0.00021	-5e-05	-7e-05	-0.00028	-0.00028	-9e-05	-7e-05	3
12364	0.00025	-0.00021	-5e-05	-7e-05	-0.00028	-0.00028	-9e-05	-7e-05	3
12365	0.00025	-0.00021	-5e-05	-7e-05	-0.00028	-0.00028	-9e-05	-7e-05	3
12366	0.00013	3e-05	-3e-05	-3e-05	-0.00033	-0.00078	5e-05	-0.00013	3
12367	0.00013	3e-05	-3e-05	-3e-05	-0.00033	-0.00078	5e-05	-0.00013	3
12368	0.00013	3e-05	-3e-05	-3e-05	-0.00033	-0.00078	5e-05	-0.00013	3
12369	0.00013	3e-05	-3e-05	-3e-05	-0.00033	-0.00078	5e-05	-0.00013	3
12370	0.00013	3e-05	-3e-05	-3e-05	-0.00033	-0.00078	5e-05	-0.00013	3
12371	0.00013	3e-05	-3e-05	-3e-05	-0.00033	-0.00078	5e-05	-0.00013	3
12372	0.00013	3e-05	-3e-05	-3e-05	-0.00033	-0.00078	5e-05	-0.00013	3
12373	0.00013	3e-05	-3e-05	-3e-05	-0.00033	-0.00078	5e-05	-0.00013	3
12374	-0.00016	-0.0003	-4e-05	-2e-05	0.00023	9e-05	-0.00011	-0.00014	3
12375	-0.00016	-0.0003	-4e-05	-2e-05	0.00023	9e-05	-0.00011	-0.00014	3
12376	-0.00016	-0.0003	-4e-05	-2e-05	0.00023	9e-05	-0.00011	-0.00014	3
12377	-0.00016	-0.0003	-4e-05	-2e-05	0.00023	9e-05	-0.00011	-0.00014	3
12378	-0.00016	-0.0003	-4e-05	-2e-05	0.00023	9e-05	-0.00011	-0.00014	3
12379	-0.00016	-0.0003	-4e-05	-2e-05	0.00023	9e-05	-0.00011	-0.00014	3
12380	-0.00016	-0.0003	-4e-05	-2e-05	0.00023	9e-05	-0.00011	-0.00014	3
12381	-0.00016	-0.0003	-4e-05	-2e-05	0.00023	9e-05	-0.00011	-0.00014	3
12382	-0.00016	-0.0003	-4e-05	-2e-05	0.00023	9e-05	-0.00011	-0.00014	3
12383	-0.00016	-0.0003	-4e-05	-2e-05	0.00023	9e-05	-0.00011	-0.00014	3
12384	-0.00016	-0.0003	-4e-05	-2e-05	0.00023	9e-05	-0.00011	-0.00014	3
12385	-0.00016	-0.0003	-4e-05	-2e-05	0.00023	9e-05	-0.00011	-0.00014	3
12386	-0.00016	-0.0003	-4e-05	-2e-05	0.00023	9e-05	-0.00011	-0.00014	3
12389	7e-05	-0.00047	-1e-05	6e-05	0.00104	0.00015	-0.00037	0.00127	3
12390	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12391	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12392	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12393	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12394	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12395	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12396	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12397	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12398	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12399	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12400	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12401	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12402	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12403	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12404	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12405	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12406	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12407	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12408	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12409	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12410	-8e-05	-0.00016	-2e-05	2e-05	-0.00011	0.00017	6e-05	0.0002	3
12411	-3e-05	-0.00031	0	-3e-05	0.0001	0.00038	4e-05	-0.00049	3
12412	-0.00022	0.00021	-5e-05	4e-05	-3e-05	-0.00022	-0.00014	-0.00123	3
12413	-0.00022	0.00021	-5e-05	4e-05	-3e-05	-0.00022	-0.00014	-0.00123	3
12414	-0.00022	0.00021	-5e-05	4e-05	-3e-05	-0.00022	-0.00014	-0.00123	3
12415	-0.00022	0.00021	-5e-05	4e-05	-3e-05	-0.00022	-0.00014	-0.00123	3
12416	-0.00022	0.00021	-5e-05	4e-05	-3e-05	-0.00022	-0.00014	-0.00123	3
12417	-0.00022	0.00021	-5e-05	4e-05	-3e-05	-0.00022	-0.00014	-0.00123	3
12418	-0.00022	0.00021	-5e-05	4e-05	-3e-05	-0.00022	-0.00014	-0.00123	3
12419	-0.00022	0.00021	-5e-05	4e-05	-3e-05	-0.00022	-0.00014	-0.00123	3
12420	-0.00022	0.00021	-5e-05	4e-05	-3e-05	-0.00022	-0.00014	-0.00123	3
12421	-0.00022	0.00021	-5e-05	4e-05	-3e-05	-0.00022	-0.00014	-0.00123	3
12422	-0.00022	0.00021	-5e-05	4e-05	-3e-05	-0.00022	-0.00014	-0.00123	3
12423	-0.00022	0.00021	-5e-05	4e-05	-3e-05	-0.00022	-0.00014	-0.00123	3
12424	-0.00022	0.00021	-5e-05	4e-05	-3e-05	-0.00022	-0.00014	-0.00123	3
12425	-0.00022	0.00021	-5e-05	4e-05	-3e-05	-0.00022	-0.00014	-0.00123	3
12426	1e-05	-0.0007	-8e-05	-7e-05	0.00063	-0.00081	-0.00032	-0.00082	3
12427	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12428	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12429	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12430	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12431	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12432	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12433	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12435	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12436	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12438	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12439	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12440	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12441	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12442	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12443	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12444	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12445	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12446	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12447	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12448	-0.00014	0.00021	2e-05	2e-05	8e-05	0.0011	3e-05	-0.00021	3
12449	-0.0004	-0.00064	-0.00012	-2e-05	0.00035	0.00015	-0.00011	-0.00109	3
12450	-4e-05	-0.00026	4e-05	8e-05	7e-05	0.00053	-0.0001	-7e-05	3
12451	-4e-05	-0.00026	4e-05	8e-05	7e-05	0.00053	-0.0001	-7e-05	3
