time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
22271	0.00012	9e-05	0.00012	-0.00024	4e-05	-1e-05	6e-05	5e-05	5
22272	0.00012	9e-05	0.00012	-0.00024	4e-05	-1e-05	6e-05	5e-05	5
22273	0	0	-6e-05	-0.00014	0.00027	-0.00035	-9e-05	-4e-05	5
22274	0	0	-6e-05	-0.00014	0.00027	-0.00035	-9e-05	-4e-05	5
22275	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22276	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22277	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22278	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22279	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22280	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22281	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22282	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22283	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22284	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22285	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22286	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22288	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22289	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22290	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22291	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22292	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22293	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22294	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22295	0	3e-05	2e-05	2e-05	0.00042	0.00025	-8e-05	0	5
22296	-3e-05	-0.0001	-9e-05	-5e-05	-9e-05	-0.00054	-0.00013	-6e-05	5
22297	3e-05	-1e-05	-7e-05	-0.00041	-0.00037	-0.00013	7e-05	3e-05	5
22298	3e-05	-1e-05	-7e-05	-0.00041	-0.00037	-0.00013	7e-05	3e-05	5
22299	3e-05	-1e-05	-7e-05	-0.00041	-0.00037	-0.00013	7e-05	3e-05	5
22300	3e-05	-1e-05	-7e-05	-0.00041	-0.00037	-0.00013	7e-05	3e-05	5
22301	3e-05	-1e-05	-7e-05	-0.00041	-0.00037	-0.00013	7e-05	3e-05	5
22302	3e-05	-1e-05	-7e-05	-0.00041	-0.00037	-0.00013	7e-05	3e-05	5
22303	3e-05	-1e-05	-7e-05	-0.00041	-0.00037	-0.00013	7e-05	3e-05	5
22304	3e-05	-1e-05	-7e-05	-0.00041	-0.00037	-0.00013	7e-05	3e-05	5
22305	3e-05	-1e-05	-7e-05	-0.00041	-0.00037	-0.00013	7e-05	3e-05	5
22306	3e-05	-1e-05	-7e-05	-0.00041	-0.00037	-0.00013	7e-05	3e-05	5
22307	3e-05	-1e-05	-7e-05	-0.00041	-0.00037	-0.00013	7e-05	3e-05	5
22308	3e-05	-1e-05	-7e-05	-0.00041	-0.00037	-0.00013	7e-05	3e-05	5
22309	-6e-05	-6e-05	-0.00016	-0.00028	-0.00035	0.0003	-1e-05	-3e-05	5
22311	-6e-05	-6e-05	-0.00016	-0.00028	-0.00035	0.0003	-1e-05	-3e-05	5
22312	-6e-05	-6e-05	-0.00016	-0.00028	-0.00035	0.0003	-1e-05	-3e-05	5
22313	-6e-05	-6e-05	-0.00016	-0.00028	-0.00035	0.0003	-1e-05	-3e-05	5
22314	-6e-05	-6e-05	-0.00016	-0.00028	-0.00035	0.0003	-1e-05	-3e-05	5
22315	-6e-05	-6e-05	-0.00016	-0.00028	-0.00035	0.0003	-1e-05	-3e-05	5
22316	-6e-05	-6e-05	-0.00016	-0.00028	-0.00035	0.0003	-1e-05	-3e-05	5
22317	-6e-05	-6e-05	-0.00016	-0.00028	-0.00035	0.0003	-1e-05	-3e-05	5
22318	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22319	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22320	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22321	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22322	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22323	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22324	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22325	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22326	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22327	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22328	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22329	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22330	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22331	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22332	-5e-05	-0.00015	-0.00032	-0.00025	-2e-05	-0.00018	-0.0001	-8e-05	5
22333	-3e-05	0	4e-05	0.00052	-0.00069	-5e-05	-8e-05	-3e-05	5
22334	-3e-05	0	4e-05	0.00052	-0.00069	-5e-05	-8e-05	-3e-05	5
22335	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22336	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22338	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22339	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22340	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22341	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22342	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22343	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22344	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22345	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22346	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22347	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22348	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22349	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22350	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22351	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22352	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22353	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22354	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22355	-5e-05	-3e-05	-6e-05	1e-05	0.0002	0.00023	0	-1e-05	5
22356	-3e-05	-2e-05	-7e-05	8e-05	-7e-05	0.00016	-0.00013	-5e-05	5
22357	-3e-05	-2e-05	-7e-05	8e-05	-7e-05	0.00016	-0.00013	-5e-05	5
22358	-4e-05	0	5e-05	0.00017	-0.00066	0	-2e-05	-7e-05	5
22359	-4e-05	0	5e-05	0.00017	-0.00066	0	-2e-05	-7e-05	5
22360	-4e-05	0	5e-05	0.00017	-0.00066	0	-2e-05	-7e-05	5
22361	-4e-05	0	5e-05	0.00017	-0.00066	0	-2e-05	-7e-05	5
22362	-4e-05	0	5e-05	0.00017	-0.00066	0	-2e-05	-7e-05	5
22363	-4e-05	0	5e-05	0.00017	-0.00066	0	-2e-05	-7e-05	5
22364	-4e-05	0	5e-05	0.00017	-0.00066	0	-2e-05	-7e-05	5
22365	-4e-05	0	5e-05	0.00017	-0.00066	0	-2e-05	-7e-05	5
22366	-4e-05	0	5e-05	0.00017	-0.00066	0	-2e-05	-7e-05	5
22367	-4e-05	0	5e-05	0.00017	-0.00066	0	-2e-05	-7e-05	5
22368	-4e-05	0	5e-05	0.00017	-0.00066	0	-2e-05	-7e-05	5
22369	-4e-05	0	5e-05	0.00017	-0.00066	0	-2e-05	-7e-05	5
22370	5e-05	0.0001	0.00017	-0.00016	-0.00013	0.00025	4e-05	5e-05	5
22371	5e-05	0.0001	0.00017	-0.00016	-0.00013	0.00025	4e-05	5e-05	5
22372	5e-05	0.0001	0.00017	-0.00016	-0.00013	0.00025	4e-05	5e-05	5
22373	5e-05	0.0001	0.00017	-0.00016	-0.00013	0.00025	4e-05	5e-05	5
22374	5e-05	0.0001	0.00017	-0.00016	-0.00013	0.00025	4e-05	5e-05	5
22375	5e-05	0.0001	0.00017	-0.00016	-0.00013	0.00025	4e-05	5e-05	5
22376	5e-05	0.0001	0.00017	-0.00016	-0.00013	0.00025	4e-05	5e-05	5
22377	5e-05	0.0001	0.00017	-0.00016	-0.00013	0.00025	4e-05	5e-05	5
22378	0	0	8e-05	-0.00016	0.00085	0.00016	4e-05	1e-05	5
22379	0	0	8e-05	-0.00016	0.00085	0.00016	4e-05	1e-05	5
22380	0	0	8e-05	-0.00016	0.00085	0.00016	4e-05	1e-05	5
22381	0	0	8e-05	-0.00016	0.00085	0.00016	4e-05	1e-05	5
22382	0	0	8e-05	-0.00016	0.00085	0.00016	4e-05	1e-05	5
22383	0	0	8e-05	-0.00016	0.00085	0.00016	4e-05	1e-05	5
22384	0	0	8e-05	-0.00016	0.00085	0.00016	4e-05	1e-05	5
22385	0	0	8e-05	-0.00016	0.00085	0.00016	4e-05	1e-05	5
22386	0	0	8e-05	-0.00016	0.00085	0.00016	4e-05	1e-05	5
22388	0	0	8e-05	-0.00016	0.00085	0.00016	4e-05	1e-05	5
22389	0	0	8e-05	-0.00016	0.00085	0.00016	4e-05	1e-05	5
22390	0	0	8e-05	-0.00016	0.00085	0.00016	4e-05	1e-05	5
22391	0	0	8e-05	-0.00016	0.00085	0.00016	4e-05	1e-05	5
22392	0	0	8e-05	-0.00016	0.00085	0.00016	4e-05	1e-05	5
22393	-1e-05	1e-05	0.00011	0.00077	0.00074	0.00014	2e-05	-1e-05	5
22394	-1e-05	1e-05	0.00011	0.00077	0.00074	0.00014	2e-05	-1e-05	5
22395	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22396	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22397	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22398	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22399	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22400	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22401	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22402	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22403	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22404	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22405	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22406	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22407	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22408	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22409	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22410	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22411	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22412	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22413	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22414	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22415	-5e-05	-9e-05	-0.00012	0.00028	-0.00036	8e-05	-1e-05	0	5
22416	1e-05	-9e-05	-9e-05	-4e-05	0.00046	2e-05	1e-05	-3e-05	5
22417	1e-05	-9e-05	-9e-05	-4e-05	0.00046	2e-05	1e-05	-3e-05	5
22418	-3e-05	4e-05	6e-05	-0.00017	-0.00032	3e-05	-1e-05	-2e-05	5
22419	-3e-05	4e-05	6e-05	-0.00017	-0.00032	3e-05	-1e-05	-2e-05	5
22420	-3e-05	4e-05	6e-05	-0.00017	-0.00032	3e-05	-1e-05	-2e-05	5
22421	-3e-05	4e-05	6e-05	-0.00017	-0.00032	3e-05	-1e-05	-2e-05	5
22422	-3e-05	4e-05	6e-05	-0.00017	-0.00032	3e-05	-1e-05	-2e-05	5
22423	-3e-05	4e-05	6e-05	-0.00017	-0.00032	3e-05	-1e-05	-2e-05	5
22424	-3e-05	4e-05	6e-05	-0.00017	-0.00032	3e-05	-1e-05	-2e-05	5
22425	-3e-05	4e-05	6e-05	-0.00017	-0.00032	3e-05	-1e-05	-2e-05	5
22426	-3e-05	4e-05	6e-05	-0.00017	-0.00032	3e-05	-1e-05	-2e-05	5
22427	-3e-05	4e-05	6e-05	-0.00017	-0.00032	3e-05	-1e-05	-2e-05	5
22428	-3e-05	4e-05	6e-05	-0.00017	-0.00032	3e-05	-1e-05	-2e-05	5
22429	-2e-05	3e-05	0.00015	0.00016	0.00062	-0.00015	-2e-05	1e-05	5
22430	-2e-05	3e-05	0.00015	0.00016	0.00062	-0.00015	-2e-05	1e-05	5
22431	-2e-05	3e-05	0.00015	0.00016	0.00062	-0.00015	-2e-05	1e-05	5
22432	-2e-05	3e-05	0.00015	0.00016	0.00062	-0.00015	-2e-05	1e-05	5
22433	-2e-05	3e-05	0.00015	0.00016	0.00062	-0.00015	-2e-05	1e-05	5
22434	-2e-05	3e-05	0.00015	0.00016	0.00062	-0.00015	-2e-05	1e-05	5
22435	-2e-05	3e-05	0.00015	0.00016	0.00062	-0.00015	-2e-05	1e-05	5
22436	-2e-05	3e-05	0.00015	0.00016	0.00062	-0.00015	-2e-05	1e-05	5
22438	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22439	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22440	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22441	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22442	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22443	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22444	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22445	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22446	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22447	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22448	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22449	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22450	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22451	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22452	-4e-05	-9e-05	-6e-05	0.00057	0.00056	0.0006	-0.00012	-6e-05	5
22453	1e-05	3e-05	-3e-05	-0.0003	0.00054	0.00068	8e-05	1e-05	5
22454	1e-05	3e-05	-3e-05	-0.0003	0.00054	0.00068	8e-05	1e-05	5
22455	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22456	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22457	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22458	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22459	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22460	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22461	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22462	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22463	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22464	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22465	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22466	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22467	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22468	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22469	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22470	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22471	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22472	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22473	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22474	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22475	-2e-05	-3e-05	-2e-05	-0.00019	-3e-05	2e-05	0	-3e-05	5
22476	0	-1e-05	3e-05	-4e-05	-0.00068	0.00037	-2e-05	4e-05	5
22477	0	6e-05	2e-05	-7e-05	-2e-05	-0.00021	2e-05	2e-05	5
22478	0	6e-05	2e-05	-7e-05	-2e-05	-0.00021	2e-05	2e-05	5
22479	0	6e-05	2e-05	-7e-05	-2e-05	-0.00021	2e-05	2e-05	5
22480	0	6e-05	2e-05	-7e-05	-2e-05	-0.00021	2e-05	2e-05	5
22481	0	6e-05	2e-05	-7e-05	-2e-05	-0.00021	2e-05	2e-05	5
22482	0	6e-05	2e-05	-7e-05	-2e-05	-0.00021	2e-05	2e-05	5
22483	0	6e-05	2e-05	-7e-05	-2e-05	-0.00021	2e-05	2e-05	5
22484	0	6e-05	2e-05	-7e-05	-2e-05	-0.00021	2e-05	2e-05	5
22485	0	6e-05	2e-05	-7e-05	-2e-05	-0.00021	2e-05	2e-05	5
22486	0	6e-05	2e-05	-7e-05	-2e-05	-0.00021	2e-05	2e-05	5
22488	0	6e-05	2e-05	-7e-05	-2e-05	-0.00021	2e-05	2e-05	5
22489	-3e-05	-6e-05	-0.0001	-0.00045	0.00014	-0.00032	-3e-05	-4e-05	5
22490	-3e-05	-6e-05	-0.0001	-0.00045	0.00014	-0.00032	-3e-05	-4e-05	5
22491	-3e-05	-6e-05	-0.0001	-0.00045	0.00014	-0.00032	-3e-05	-4e-05	5
22492	-3e-05	-6e-05	-0.0001	-0.00045	0.00014	-0.00032	-3e-05	-4e-05	5
22493	-3e-05	-6e-05	-0.0001	-0.00045	0.00014	-0.00032	-3e-05	-4e-05	5
22494	-3e-05	-6e-05	-0.0001	-0.00045	0.00014	-0.00032	-3e-05	-4e-05	5
22495	-3e-05	-6e-05	-0.0001	-0.00045	0.00014	-0.00032	-3e-05	-4e-05	5
22496	-3e-05	-6e-05	-0.0001	-0.00045	0.00014	-0.00032	-3e-05	-4e-05	5
22497	-3e-05	-6e-05	-0.0001	-0.00045	0.00014	-0.00032	-3e-05	-4e-05	5
22498	-3e-05	-6e-05	-0.0001	-0.00045	0.00014	-0.00032	-3e-05	-4e-05	5
22499	-4e-05	-3e-05	-0.0002	-0.00044	-0.00036	-0.00035	-8e-05	-6e-05	5
22500	-4e-05	-3e-05	-0.0002	-0.00044	-0.00036	-0.00035	-8e-05	-6e-05	5
22501	-4e-05	-3e-05	-0.0002	-0.00044	-0.00036	-0.00035	-8e-05	-6e-05	5
22502	-4e-05	-3e-05	-0.0002	-0.00044	-0.00036	-0.00035	-8e-05	-6e-05	5
22503	-4e-05	-3e-05	-0.0002	-0.00044	-0.00036	-0.00035	-8e-05	-6e-05	5
22504	-4e-05	-3e-05	-0.0002	-0.00044	-0.00036	-0.00035	-8e-05	-6e-05	5
22505	-4e-05	-3e-05	-0.0002	-0.00044	-0.00036	-0.00035	-8e-05	-6e-05	5
22506	-4e-05	-3e-05	-0.0002	-0.00044	-0.00036	-0.00035	-8e-05	-6e-05	5
22507	-4e-05	-3e-05	-0.0002	-0.00044	-0.00036	-0.00035	-8e-05	-6e-05	5
22508	-4e-05	-3e-05	-0.0002	-0.00044	-0.00036	-0.00035	-8e-05	-6e-05	5
22509	-4e-05	-3e-05	-0.0002	-0.00044	-0.00036	-0.00035	-8e-05	-6e-05	5
22510	-4e-05	-3e-05	-0.0002	-0.00044	-0.00036	-0.00035	-8e-05	-6e-05	5
22511	-4e-05	-3e-05	-0.0002	-0.00044	-0.00036	-0.00035	-8e-05	-6e-05	5
22512	-4e-05	-3e-05	-0.0002	-0.00044	-0.00036	-0.00035	-8e-05	-6e-05	5
22513	-3e-05	2e-05	0	-0.00014	-0.0001	-0.00045	-0.00014	-5e-05	5
22514	-3e-05	2e-05	0	-0.00014	-0.0001	-0.00045	-0.00014	-5e-05	5
22515	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22516	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22517	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22518	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22519	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22520	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22521	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22522	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22523	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22524	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22525	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22526	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22527	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22528	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22529	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22530	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22531	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22532	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22533	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22534	0.0001	0.00011	0.00032	0.00056	-0.00031	0.00036	0.00014	9e-05	5
22535	4e-05	5e-05	4e-05	-4e-05	0.0003	0.00019	-9e-05	3e-05	5
22536	0	-8e-05	-0.00025	-0.00033	-0.00022	7e-05	-5e-05	-1e-05	5
22538	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22539	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22540	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22541	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22542	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22544	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22545	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22546	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22547	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22548	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22549	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22550	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22551	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22552	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22553	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22554	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22555	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22556	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22557	0	-3e-05	-0.0001	-0.00057	0.00028	-6e-05	-1e-05	-3e-05	5
22558	-2e-05	1e-05	8e-05	6e-05	-0.00054	0.00012	0	0	5
22559	-2e-05	1e-05	8e-05	6e-05	-0.00054	0.00012	0	0	5
22560	2e-05	6e-05	8e-05	-0.00018	-3e-05	9e-05	7e-05	5e-05	5
22561	2e-05	6e-05	8e-05	-0.00018	-3e-05	9e-05	7e-05	5e-05	5
22562	2e-05	6e-05	8e-05	-0.00018	-3e-05	9e-05	7e-05	5e-05	5
22563	2e-05	6e-05	8e-05	-0.00018	-3e-05	9e-05	7e-05	5e-05	5
22564	2e-05	6e-05	8e-05	-0.00018	-3e-05	9e-05	7e-05	5e-05	5
22566	2e-05	6e-05	8e-05	-0.00018	-3e-05	9e-05	7e-05	5e-05	5
22567	2e-05	6e-05	8e-05	-0.00018	-3e-05	9e-05	7e-05	5e-05	5
22568	2e-05	6e-05	8e-05	-0.00018	-3e-05	9e-05	7e-05	5e-05	5
22569	2e-05	6e-05	8e-05	-0.00018	-3e-05	9e-05	7e-05	5e-05	5
22570	2e-05	6e-05	8e-05	-0.00018	-3e-05	9e-05	7e-05	5e-05	5
22571	2e-05	6e-05	8e-05	-0.00018	-3e-05	9e-05	7e-05	5e-05	5
22572	2e-05	6e-05	8e-05	-0.00018	-3e-05	9e-05	7e-05	5e-05	5
22573	2e-05	6e-05	8e-05	-0.00018	-3e-05	9e-05	7e-05	5e-05	5
22574	-1e-05	-2e-05	-6e-05	-0.00017	-0.00042	-0.0001	0	-4e-05	5
