time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
8495	-8e-05	-1e-05	-0.00014	-0.00022	-2e-05	-2e-05	0	4e-05	0
8496	-8e-05	-1e-05	-0.00014	-0.00022	-2e-05	-2e-05	0	4e-05	0
8497	-8e-05	-1e-05	-0.00014	-0.00022	-2e-05	-2e-05	0	4e-05	0
8498	-8e-05	-1e-05	-0.00014	-0.00022	-2e-05	-2e-05	0	4e-05	0
8499	-8e-05	-1e-05	-0.00014	-0.00022	-2e-05	-2e-05	0	4e-05	0
8500	-8e-05	-1e-05	-0.00014	-0.00022	-2e-05	-2e-05	0	4e-05	0
8501	-8e-05	-1e-05	-0.00014	-0.00022	-2e-05	-2e-05	0	4e-05	0
8502	-0.00013	-2e-05	3e-05	-0.00011	-0.00027	-5e-05	-9e-05	-3e-05	0
8503	-0.00031	1e-05	8e-05	0.00013	0.00015	-1e-05	-0.00011	-0.00034	0
8504	-0.00031	1e-05	8e-05	0.00013	0.00015	-1e-05	-0.00011	-0.00034	0
8505	-0.00031	1e-05	8e-05	0.00013	0.00015	-1e-05	-0.00011	-0.00034	0
8506	-0.00031	1e-05	8e-05	0.00013	0.00015	-1e-05	-0.00011	-0.00034	0
8507	-0.00031	1e-05	8e-05	0.00013	0.00015	-1e-05	-0.00011	-0.00034	0
8508	-0.00031	1e-05	8e-05	0.00013	0.00015	-1e-05	-0.00011	-0.00034	0
8509	-0.00031	1e-05	8e-05	0.00013	0.00015	-1e-05	-0.00011	-0.00034	0
8510	-0.00031	1e-05	8e-05	0.00013	0.00015	-1e-05	-0.00011	-0.00034	0
8511	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8512	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8513	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8514	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8515	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8516	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8517	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8518	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8519	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8520	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8521	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8522	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8523	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8524	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8525	2e-05	0	2e-05	0.00019	0.00042	-8e-05	-2e-05	0.00013	0
8526	0.00025	2e-05	-4e-05	-0.0001	3e-05	8e-05	-0.0002	0.00017	0
8527	0.00025	2e-05	-4e-05	-0.0001	3e-05	8e-05	-0.0002	0.00017	0
8528	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8529	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8530	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8531	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8532	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8533	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8534	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8535	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8536	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8538	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8539	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8540	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8541	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8542	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8543	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8544	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8545	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8546	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8547	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8548	0.00019	-1e-05	0	1e-05	5e-05	-1e-05	-1e-05	7e-05	0
8549	2e-05	-7e-05	-4e-05	-6e-05	5e-05	-7e-05	-0.00016	-7e-05	0
8550	0.00012	4e-05	4e-05	-0.00012	-0.00019	-8e-05	2e-05	0.0001	0
8551	-7e-05	0	-2e-05	6e-05	8e-05	0.00031	-6e-05	-5e-05	0
8552	-7e-05	0	-2e-05	6e-05	8e-05	0.00031	-6e-05	-5e-05	0
8553	-7e-05	0	-2e-05	6e-05	8e-05	0.00031	-6e-05	-5e-05	0
8554	-7e-05	0	-2e-05	6e-05	8e-05	0.00031	-6e-05	-5e-05	0
8555	-7e-05	0	-2e-05	6e-05	8e-05	0.00031	-6e-05	-5e-05	0
8556	-7e-05	0	-2e-05	6e-05	8e-05	0.00031	-6e-05	-5e-05	0
8557	-7e-05	0	-2e-05	6e-05	8e-05	0.00031	-6e-05	-5e-05	0
8558	-7e-05	0	-2e-05	6e-05	8e-05	0.00031	-6e-05	-5e-05	0
8559	-7e-05	0	-2e-05	6e-05	8e-05	0.00031	-6e-05	-5e-05	0
8560	-7e-05	0	-2e-05	6e-05	8e-05	0.00031	-6e-05	-5e-05	0
8561	-7e-05	0	-2e-05	6e-05	8e-05	0.00031	-6e-05	-5e-05	0
8562	0.00025	3e-05	1e-05	0.00016	0.00043	0.00013	6e-05	0.00022	0
8563	-0.00015	3e-05	3e-05	0.00011	8e-05	-0.00019	9e-05	-9e-05	0
8564	-0.00015	3e-05	3e-05	0.00011	8e-05	-0.00019	9e-05	-9e-05	0
8565	-0.00015	3e-05	3e-05	0.00011	8e-05	-0.00019	9e-05	-9e-05	0
8566	-0.00015	3e-05	3e-05	0.00011	8e-05	-0.00019	9e-05	-9e-05	0
8567	-0.00015	3e-05	3e-05	0.00011	8e-05	-0.00019	9e-05	-9e-05	0
8568	-0.00015	3e-05	3e-05	0.00011	8e-05	-0.00019	9e-05	-9e-05	0
8569	-0.00015	3e-05	3e-05	0.00011	8e-05	-0.00019	9e-05	-9e-05	0
8570	-0.00015	3e-05	3e-05	0.00011	8e-05	-0.00019	9e-05	-9e-05	0
8571	0	-1e-05	-3e-05	-0.00032	-0.00013	-7e-05	-4e-05	8e-05	0
8572	-0.00017	-3e-05	8e-05	0.0002	0.00013	0.00012	0.0001	1e-05	0
8573	-0.00017	-3e-05	8e-05	0.0002	0.00013	0.00012	0.0001	1e-05	0
8574	-0.00017	-3e-05	8e-05	0.0002	0.00013	0.00012	0.0001	1e-05	0
8575	-0.00017	-3e-05	8e-05	0.0002	0.00013	0.00012	0.0001	1e-05	0
8576	-0.00017	-3e-05	8e-05	0.0002	0.00013	0.00012	0.0001	1e-05	0
8577	-0.00017	-3e-05	8e-05	0.0002	0.00013	0.00012	0.0001	1e-05	0
8578	-0.00017	-3e-05	8e-05	0.0002	0.00013	0.00012	0.0001	1e-05	0
8579	-0.00017	-3e-05	8e-05	0.0002	0.00013	0.00012	0.0001	1e-05	0
8580	-0.00017	-3e-05	8e-05	0.0002	0.00013	0.00012	0.0001	1e-05	0
8581	-0.00017	-3e-05	8e-05	0.0002	0.00013	0.00012	0.0001	1e-05	0
8582	-0.00017	-3e-05	8e-05	0.0002	0.00013	0.00012	0.0001	1e-05	0
8583	-0.00017	-3e-05	8e-05	0.0002	0.00013	0.00012	0.0001	1e-05	0
8584	-0.00017	-3e-05	8e-05	0.0002	0.00013	0.00012	0.0001	1e-05	0
8585	-0.00017	-3e-05	8e-05	0.0002	0.00013	0.00012	0.0001	1e-05	0
8586	0	-1e-05	0	-0.0001	-5e-05	-0.0001	0	-1e-05	0
8588	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8589	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8590	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8591	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8592	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8593	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8594	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8595	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8596	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8597	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8598	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8599	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8600	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8601	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8602	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8603	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8604	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8605	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8606	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8607	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8608	-0.00012	-1e-05	3e-05	5e-05	-0.00014	0.00029	0	-2e-05	0
8609	1e-05	-9e-05	-9e-05	4e-05	0.00031	1e-05	-8e-05	-0.0001	0
8610	-8e-05	2e-05	7e-05	0.00022	0.0001	-4e-05	-3e-05	-5e-05	0
8611	-5e-05	-6e-05	-9e-05	-0.00013	-0.00034	8e-05	3e-05	-0.00015	0
8612	-5e-05	-6e-05	-9e-05	-0.00013	-0.00034	8e-05	3e-05	-0.00015	0
8613	-5e-05	-6e-05	-9e-05	-0.00013	-0.00034	8e-05	3e-05	-0.00015	0
8614	-5e-05	-6e-05	-9e-05	-0.00013	-0.00034	8e-05	3e-05	-0.00015	0
8615	-5e-05	-6e-05	-9e-05	-0.00013	-0.00034	8e-05	3e-05	-0.00015	0
8616	-5e-05	-6e-05	-9e-05	-0.00013	-0.00034	8e-05	3e-05	-0.00015	0
8617	-5e-05	-6e-05	-9e-05	-0.00013	-0.00034	8e-05	3e-05	-0.00015	0
8618	-5e-05	-6e-05	-9e-05	-0.00013	-0.00034	8e-05	3e-05	-0.00015	0
8619	-5e-05	-6e-05	-9e-05	-0.00013	-0.00034	8e-05	3e-05	-0.00015	0
8620	-5e-05	-6e-05	-9e-05	-0.00013	-0.00034	8e-05	3e-05	-0.00015	0
8621	-5e-05	-6e-05	-9e-05	-0.00013	-0.00034	8e-05	3e-05	-0.00015	0
8622	9e-05	4e-05	3e-05	0.00031	0.00021	1e-05	1e-05	0.00019	0
8623	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8624	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8625	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8626	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8627	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8628	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8629	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8630	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8631	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8632	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8633	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8634	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8635	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8636	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8638	0	-1e-05	-4e-05	-0.00044	-0.0006	-1e-05	-5e-05	-2e-05	0
8639	-4e-05	-3e-05	-1e-05	0.00011	0.00027	-0.00022	2e-05	3e-05	0
8640	-4e-05	-3e-05	-1e-05	0.00011	0.00027	-0.00022	2e-05	3e-05	0
8641	-4e-05	-3e-05	-1e-05	0.00011	0.00027	-0.00022	2e-05	3e-05	0
8642	-4e-05	-3e-05	-1e-05	0.00011	0.00027	-0.00022	2e-05	3e-05	0
8643	-4e-05	-3e-05	-1e-05	0.00011	0.00027	-0.00022	2e-05	3e-05	0
8644	-4e-05	-3e-05	-1e-05	0.00011	0.00027	-0.00022	2e-05	3e-05	0
8645	-4e-05	-3e-05	-1e-05	0.00011	0.00027	-0.00022	2e-05	3e-05	0
8646	-2e-05	0	-1e-05	9e-05	0.0002	1e-05	-1e-05	-4e-05	0
8647	-2e-05	0	-1e-05	9e-05	0.0002	1e-05	-1e-05	-4e-05	0
8648	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8649	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8650	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8651	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8652	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8654	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8655	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8656	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8657	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8658	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8659	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8660	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8661	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8662	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8663	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8664	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8665	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8666	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8667	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8668	2e-05	2e-05	2e-05	-2e-05	-2e-05	2e-05	-2e-05	4e-05	0
8669	7e-05	1e-05	4e-05	0.00012	0.00021	0.00022	-1e-05	8e-05	0
8670	7e-05	1e-05	4e-05	0.00012	0.00021	0.00022	-1e-05	8e-05	0
8671	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8672	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8673	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8674	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8675	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8676	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8677	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8678	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8679	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8680	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8681	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8682	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8683	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8684	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8685	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8686	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8688	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8689	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8690	-2e-05	1e-05	-6e-05	-6e-05	-0.00014	-4e-05	-2e-05	-0.0001	0
8691	3e-05	1e-05	-4e-05	-0.00037	-0.00047	-4e-05	-1e-05	6e-05	0
8692	3e-05	1e-05	-4e-05	-0.00037	-0.00047	-4e-05	-1e-05	6e-05	0
8693	-0.00012	-2e-05	-0.0001	-0.00025	-0.00018	-8e-05	1e-05	-9e-05	0
8694	-0.00012	-2e-05	-0.0001	-0.00025	-0.00018	-8e-05	1e-05	-9e-05	0
8695	-0.00012	-2e-05	-0.0001	-0.00025	-0.00018	-8e-05	1e-05	-9e-05	0
8696	-0.00012	-2e-05	-0.0001	-0.00025	-0.00018	-8e-05	1e-05	-9e-05	0
8697	-0.00012	-2e-05	-0.0001	-0.00025	-0.00018	-8e-05	1e-05	-9e-05	0
8698	-0.00012	-2e-05	-0.0001	-0.00025	-0.00018	-8e-05	1e-05	-9e-05	0
8699	-0.00012	-2e-05	-0.0001	-0.00025	-0.00018	-8e-05	1e-05	-9e-05	0
8700	-0.00012	-2e-05	-0.0001	-0.00025	-0.00018	-8e-05	1e-05	-9e-05	0
8701	-0.00012	-2e-05	-0.0001	-0.00025	-0.00018	-8e-05	1e-05	-9e-05	0
8702	-0.00012	-2e-05	-0.0001	-0.00025	-0.00018	-8e-05	1e-05	-9e-05	0
8704	-0.00012	-2e-05	-0.0001	-0.00025	-0.00018	-8e-05	1e-05	-9e-05	0
8705	-0.00012	-2e-05	-0.0001	-0.00025	-0.00018	-8e-05	1e-05	-9e-05	0
8706	-0.00012	-2e-05	-0.0001	-0.00025	-0.00018	-8e-05	1e-05	-9e-05	0
8707	0	0	0	-6e-05	-0.00014	1e-05	2e-05	4e-05	0
8708	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8709	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8710	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8711	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8712	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8713	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8714	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8715	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8716	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8717	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8718	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8719	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8720	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8721	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8722	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8723	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8724	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8725	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8726	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8727	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8728	0	1e-05	1e-05	-3e-05	-3e-05	-0.00016	-7e-05	-2e-05	0
8729	2e-05	-1e-05	1e-05	4e-05	3e-05	-6e-05	-1e-05	0	0
8730	-6e-05	-1e-05	3e-05	-5e-05	-6e-05	0.0001	0	-3e-05	0
8731	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8732	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8733	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8734	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8735	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8736	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8738	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8739	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8740	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8741	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8742	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8743	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8744	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8745	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8746	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8747	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8748	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8749	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8750	2e-05	-1e-05	-3e-05	-8e-05	3e-05	-3e-05	-3e-05	0	0
8751	-2e-05	-2e-05	2e-05	0.00022	0.00011	2e-05	1e-05	-1e-05	0
8752	-2e-05	-2e-05	2e-05	0.00022	0.00011	2e-05	1e-05	-1e-05	0
8754	-2e-05	-2e-05	2e-05	0.00022	0.00011	2e-05	1e-05	-1e-05	0
8755	-2e-05	-2e-05	2e-05	0.00022	0.00011	2e-05	1e-05	-1e-05	0
8756	-2e-05	-2e-05	2e-05	0.00022	0.00011	2e-05	1e-05	-1e-05	0
8758	-2e-05	-2e-05	2e-05	0.00022	0.00011	2e-05	1e-05	-1e-05	0
8759	-2e-05	-2e-05	2e-05	0.00022	0.00011	2e-05	1e-05	-1e-05	0
8760	-2e-05	-2e-05	2e-05	0.00022	0.00011	2e-05	1e-05	-1e-05	0
8761	-2e-05	-2e-05	2e-05	0.00022	0.00011	2e-05	1e-05	-1e-05	0
8762	-2e-05	-2e-05	2e-05	0.00022	0.00011	2e-05	1e-05	-1e-05	0
8763	-2e-05	-2e-05	2e-05	0.00022	0.00011	2e-05	1e-05	-1e-05	0
8764	-2e-05	-2e-05	2e-05	0.00022	0.00011	2e-05	1e-05	-1e-05	0
8765	-1e-05	-3e-05	-9e-05	-0.00055	-0.00053	-7e-05	-3e-05	-1e-05	0
8766	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8768	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8769	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8770	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8771	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8772	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8773	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8774	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8775	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8776	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8777	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8778	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8779	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8780	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8781	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8782	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8783	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8784	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8785	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8786	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8788	1e-05	3e-05	0.0001	0.00023	-3e-05	3e-05	-3e-05	-4e-05	0
8789	-4e-05	2e-05	4e-05	-2e-05	0.00022	2e-05	2e-05	-3e-05	0
8790	-4e-05	2e-05	4e-05	-2e-05	0.00022	2e-05	2e-05	-3e-05	0
8791	-4e-05	2e-05	4e-05	-2e-05	0.00022	2e-05	2e-05	-3e-05	0
8792	-4e-05	2e-05	4e-05	-2e-05	0.00022	2e-05	2e-05	-3e-05	0
8793	-4e-05	2e-05	4e-05	-2e-05	0.00022	2e-05	2e-05	-3e-05	0
8794	-4e-05	2e-05	4e-05	-2e-05	0.00022	2e-05	2e-05	-3e-05	0
8795	-4e-05	2e-05	4e-05	-2e-05	0.00022	2e-05	2e-05	-3e-05	0
8796	-4e-05	2e-05	4e-05	-2e-05	0.00022	2e-05	2e-05	-3e-05	0
8797	-4e-05	2e-05	4e-05	-2e-05	0.00022	2e-05	2e-05	-3e-05	0
